"","INTERCEPT_ID","LOCATION_ID","LOCATION_NM","INTERCEPT_DT","TIME_ID","FINAL_DETERM_ID","INTERCEPT_NUM","PORT_REFERENCE_NUMBER","PATHWAY","MODE_OF_TRANSPORT","FORWARD_TO","PRIORITY","OVERTIME_FL","UDF1","ORIGIN_UNSURE_FL","ORIGIN","ORIGIN_ID","DESTINATION_STATE","DESTINATION_CITY","DESTINATION_ZIP","IMPORTED_AS","MATERIAL_FOR","WHERE_INTERCEPT","AIRLINE","MARITIME_NM","CARRIER_NUM","SHIPMENT_ID_NUM","SHIPMENT_TYPE","NATIONAL_AGR_RELEASE_PROG","HOST_PROXIMITY","INSP_HOST","INSP_GENUS","INSP_AGRICULT_FL","INVALID_INSP_HOST","BIO_HOST","BIO_GENUS","BIO_AGRICULT_FL","INVALID_BIO_HOST","HOST_PART","HOST_QUANTITY","UNIT","DISEASE_STAGE","ALIVE_IMMATURE","ALIVE_PUPAE","ALIVE_ADULT","ALIVE_EGG","ALIVE_CYST","DEAD_IMMATURE","DEAD_PUPAE","DEAD_ADULT","DEAD_EGG","DEAD_CYST","NIS_REVIEW_FL","PEST","INVALID_PEST","INCONCL_REASON","PEST_TYPE","REPORTABLE_FL","PEST_ORDER","SUB_ORDER","SUPER_FAMILY","FAMILY","SUB_FAMILY","TRIBE","GENUS","SUB_GENUS","SPECIES","SUB_SPECIES","AUTHOR","PEST_REMARKS","DETERMINED_BY","DETERMINED_DT","DETERM_REMARKS","QUARANTINE_STATUS","SEL_LOT","APPROVED_FL","REMARKS","F309_ID","CREATE_USER","CREATE_DT","MODIFY_USER","MODIFY_DT","REFRESH_DT"
"32",1502076,241,"CA San Francisco CBP","2008-09-19 00:00:00",10490,NA,"APSCA082826053003","125967","Airport","Aircraft","SEL","Routine","N",NA,"N","China",45,"California","San Francisco",NA,"Fruit","Consumption","Baggage","Singapore Airlines, Singapore",NA,"2",NA,NA,"N","With","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Leaf",100,"Gram",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y",NA,1495282,"ADJARA","2008-10-08 14:02:43","DJLEVITAN","2009-02-05 11:53:20","2021-04-19 01:00:06"
"33",483175,247,"PR Carolina PIS PPQ","1998-07-18 00:00:00",6774,NA,"SJPPR982591059030","1059030","Airport",NA,"PPQ","Routine","N","SJP","N","Aruba",12,"Texas",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"AA 1400",NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,NA,1,"Each",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","1 FRUIT ",483175,"PIN309","1998-09-16 11:50:13","PIN309","2006-06-09 10:26:05","2021-04-19 01:00:06"
"34",1660819,241,"CA San Francisco CBP","2009-08-19 00:00:00",10824,2186391,"APSCA092446562001","014720","Airport","Aircraft","None","Routine","N",NA,"N","France",74,"California","Berkeley",NA,"Fruit","Consumption","Baggage","British Airways, Hounslow, Middlesex, UK",NA,"285",NA,NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",3,"Each",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Abiotic sp. *Non-Rep*",NA,NA,"Disease","N",NA,NA,NA,NA,NA,NA,"Abiotic",NA,NA,NA,NA,NA,"Fengru Zhang","2009-09-24 00:00:00",NA,NA,NA,"Y",NA,1652082,"YKAO","2009-09-01 17:12:54","FZHANG","2009-10-07 12:31:04","2021-04-19 01:00:06"
"35",1662225,241,"CA San Francisco CBP","2009-08-30 00:00:00",10835,2185698,"APSCA092466332001","014765","Airport","Aircraft","None","Routine","N",NA,"N","Italy",107,"California","San Mateo",NA,"Fruit","Consumption","Baggage","KLM Royal Dutch Airlines, Amsterdam, Netherlands",NA,"605",NA,NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",14,"Each",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Abiotic sp. *Non-Rep*",NA,NA,"Disease","N",NA,NA,NA,NA,NA,NA,"Abiotic",NA,NA,NA,NA,NA,"Fengru Zhang","2009-09-30 00:00:00",NA,NA,NA,"Y",NA,1653475,"DCGREGORY","2009-09-03 18:08:41","FZHANG","2009-10-06 13:14:01","2021-04-19 01:00:06"
"36",459027,435,"MA Boston PPQ","1996-06-20 00:00:00",6016,NA,"BOSMA980997867600","7867600","Airport",NA,"None","Routine","N","BOS","N","India",101,"Massachusetts",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA," NW 039",NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1,"Kilogram",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","1 kg     PINET *BOS220-JUN-96203 *PINET 309* ",459027,"PIN309","1998-04-09 07:16:39","PESTID","2006-08-02 14:39:37","2021-04-19 01:00:06"
"37",1662240,141,"CA Los Angeles CBP","2009-09-03 00:00:00",10839,NA,"APLCA092463157003",NA,"Airport",NA,"None","Routine","N",NA,"N","Iran",103,NA,NA,NA,NA,"Consumption","Baggage","Lufthansa Air , Germany",NA,NA,NA,NA,"N","With","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","insecta lepidoptera",1653490,"YSINGH","2009-09-03 18:28:31","YSINGH","2009-09-03 18:28:31","2021-04-19 01:00:06"
"38",1703971,157,"FL Miami Air CBP","2009-11-12 00:00:00",10909,NA,"APMFL093165530001","408547","Airport","Aircraft","None","Routine","N","jjj","N","Peru",170,"Florida","miramar",NA,"Fruit","Consumption","Baggage","Lan Peru, Peru",NA,"2514",NA,NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",20,"Each",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","small fly found with peaches from peru",1694778,"JBSCOTLAND","2009-11-12 08:01:19","JBSCOTLAND","2009-11-12 08:01:19","2021-04-19 01:00:06"
"39",1785186,47,"TX Dallas/Ft. Worth CBP","2010-03-19 00:00:00",11036,2351793,"APHTX100782999002",NA,"Airport","Aircraft","None","Urgent","N","Mehran Garoosi","N","Iran",103,"Texas","Dallas","75254","Fruit","Consumption","General Cargo","KLM Royal Dutch Airlines, Amsterdam, Netherlands",NA,"669","074-71976225","Air Waybill","N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1,"Kilogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","No pathogen found *Non-Rep*",NA,NA,"Disease","N",NA,NA,NA,NA,NA,NA,"No",NA,"pathogen found",NA,NA,NA,"Richard P Elliott","2010-03-19 00:00:00",NA,"No Action",NA,"Y",NA,1775424,"RAHAMBLIN","2010-03-19 12:01:14","RPELLIOTT","2010-03-19 13:39:47","2021-04-19 01:00:06"
"40",1826465,797,"NJ Newark CBP","2010-05-17 00:00:00",11095,NA,"APNNJ101395194001","220255","Airport","Aircraft","None","Routine","N",NA,"N","Albania",2,"New York","New York City",NA,"Fruit","Consumption","Baggage","Alitalia, Italy",NA,"AZ 642",NA,NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1,"Kilogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,1816142,"EHUCKO","2010-05-19 20:51:00","EHUCKO","2010-05-19 20:51:00","2021-04-19 01:00:06"
"41",1826487,157,"FL Miami Air CBP","2010-05-19 00:00:00",11097,2420696,"APMFL101394864008","435819","Airport","Aircraft","None","Routine","N","eee","N","Cuba",55,NA,NA,NA,"Fruit","Consumption","Baggage","American Airlines, Ft Worth, USA",NA,"5K 253",NA,NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",25,"Each",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"N","Dead organism *Non-Rep*",NA,NA,"Insect","N",NA,NA,NA,NA,NA,NA,"Dead",NA,"organism",NA,NA,NA,"Ramón A. Dones","2010-05-20 00:00:00",NA,NA,NA,"Y","Seizing Officer: Unknown 1 Scale.
Parasited.",1816164,"SHUANG","2010-05-19 21:19:53","WTANG","2010-05-24 13:35:24","2021-04-19 01:00:06"
"42",1680421,47,"TX Dallas/Ft. Worth CBP","2009-09-06 00:00:00",10842,2188483,"APHTX092785564002",NA,"Airport","Aircraft","None","Routine","N",NA,"N","Mexico",140,"Delaware","Wilmington",NA,"Fruit","Consumption","Baggage","American Airlines, Ft Worth, USA",NA,"1064",NA,NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Dried Fruit",1,"Kilogram",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"N","No identifiable insecta found *Non-Rep*",NA,NA,"Insect","N",NA,NA,NA,NA,NA,NA,"No",NA,"identifiable insecta found",NA,NA,NA,"Nathan L Cottrell","2009-10-08 00:00:00","Adult Leps must be submitted dry; pinned with wings spread. No ID possible.",NA,NA,"Y","INSECT ID [2 of 2]. Thanks.",1671419,"MPDRAHEIM","2009-10-05 13:28:10","NCOTTRELL","2009-10-08 10:02:30","2021-04-19 01:00:06"
"43",1989838,6,"GA Atlanta CBP","2011-02-16 00:00:00",11370,2693043,"APAGA110556188001","LG021611A","Airport","Aircraft","None","Routine","N",NA,"N","El Salvador",65,"Georgia","Marietta",NA,"Fruit","Consumption","Baggage","Delta Airlines, Atlanta, GA, USA","DL","374",NA,NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",2,"Kilogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Abiotic sp. *Non-Rep*",NA,NA,"Disease","N",NA,NA,NA,NA,NA,NA,"Abiotic",NA,NA,NA,NA,NA,"Cesar M Calderon","2011-03-09 00:00:00",NA,NA,NA,"Y","Possible disease.",1977205,"LDGEDWARD","2011-02-24 14:22:19","CMCALDERON","2011-03-09 13:33:13","2021-04-19 01:00:06"
"44",456080,435,"MA Boston PPQ","1993-06-16 00:00:00",4916,NA,"BOSMA980997863520","7863520","Airport",NA,"None","Routine","N","BOS","N","Italy",107,NA,NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"AZ 612",NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",5,"Pound",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","5 lbs PINET *BOS216-JUN-93202 *PINET 309* ",456080,"PIN309","1998-04-09 07:16:39","PESTID","2006-08-02 14:39:37","2021-04-19 01:00:06"
"45",1634964,47,"TX Dallas/Ft. Worth CBP","2009-06-16 00:00:00",10760,2128561,"APHTX092005564002",NA,"Airport","Aircraft","None","Routine","N",NA,"N","Viet Nam",233,"Nebraska",NA,NA,"Fruit","Consumption","Baggage","American Airlines, Ft Worth, USA",NA,"176",NA,NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1,"Each",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Abiotic sp. *Non-Rep*",NA,NA,"Disease","N",NA,NA,NA,NA,NA,NA,"Abiotic",NA,NA,NA,NA,NA,"Maria Perez","2009-08-05 00:00:00",NA,NA,NA,"Y",NA,1626520,"MPDRAHEIM","2009-07-19 13:33:42","MDPEREZ","2009-08-05 09:27:44","2021-04-19 01:00:06"
"46",1938106,797,"NJ Newark CBP","2010-11-18 00:00:00",11280,NA,"APNNJ103241901006","221934","Airport","Aircraft","None","Routine","N","A105","N","Jamaica",108,"New Jersey",NA,NA,"Fruit","Consumption","Baggage","Continental Airlines, Houston, TX, USA",NA,"1897",NA,"Other","N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1,"Kilogram",NA,0,0,0,0,0,0,0,0,0,0,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","TERM-C, SUBMITTED FOR DISEASE IDENTIFICATION.",1926118,"KNAHUJA","2010-11-20 11:34:06","KNAHUJA","2010-11-20 11:34:06","2021-04-19 01:00:06"
"47",1700742,27,"TX Los Indios CBP","2009-11-06 00:00:00",10903,NA,"APLTX093100562001","2301","Land Border","POV","None","Routine","N",NA,"N","Mexico",140,"California","Los Angeles",NA,"Fruit","Consumption","Baggage",NA,NA,NA,NA,NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",10,"Each","Vegetative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","LIB# 12",1691580,"JLCAVAZOS","2009-11-06 22:51:56","JLCAVAZOS","2009-11-06 22:51:56","2021-04-19 01:00:06"
"48",523218,392,"MI Detroit CBP","1999-05-20 00:00:00",7080,NA,"DETMI992031070220","1070220","Airport",NA,"PPQ","Routine","N","DET","N","Middle East Co. Unknown",258,"Michigan",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"NORTHWEST 067",NA,"N","With","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1,"Kilogram",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","1 KG 
send to Dr. Robinson",523218,"PIN309","1999-07-22 15:58:58","PIN309","2006-06-09 10:29:22","2021-04-19 01:00:06"
"49",1794681,157,"FL Miami Air CBP","2010-04-03 00:00:00",11051,2376625,"APMFL100936787001","435932","Airport",NA,"None","Routine","N","jjj","N","Honduras",96,NA,NA,NA,NA,"Consumption","Baggage","TACA International Airlines, El Salvador",NA,"374",NA,NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Abiotic sp. *Non-Rep*",NA,NA,"Disease","N",NA,NA,NA,NA,NA,NA,"Abiotic",NA,NA,NA,NA,NA,"Hernan Ruiz","2010-04-14 00:00:00",NA,"No Action",NA,"Y","disease
officer Dzaidik",1784854,"JMVITULLO","2010-04-03 20:09:45","HRUIZ","2010-04-14 07:49:04","2021-04-19 01:00:06"
"50",1839798,21,"MA Boston CBP","2010-06-09 00:00:00",11118,2442978,"APBMA101604917002",NA,"Airport","Aircraft","None","Routine","N",NA,"N","Lebanon",120,"Massachusetts","Boston",NA,"Fruit","Consumption","Baggage","Alitalia, Italy",NA,"614",NA,NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1,"Kilogram",NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,"N","No specimen found *Non-Rep*",NA,NA,"Insect","N",NA,NA,NA,NA,NA,NA,"No",NA,"specimen found",NA,NA,NA,"Jonathan L. Brusch","2010-06-15 00:00:00","physical scarring, not insect",NA,NA,"Y","Diaspididae.  Fruit seized by Jim Sweeney.",1829297,"BENICHOLS","2010-06-09 18:30:52","JBRUSCH","2010-06-15 13:54:29","2021-04-19 01:00:06"
"51",1839800,21,"MA Boston CBP","2010-06-09 00:00:00",11118,NA,"APBMA101604917003",NA,"Airport","Aircraft","None","Routine","N",NA,"N","Lebanon",120,"Massachusetts","Boston",NA,"Fruit","Consumption","Baggage","Alitalia, Italy",NA,"614",NA,NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1,"Kilogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Disease.  Fruit seized by Jim Sweeney.",1829299,"BENICHOLS","2010-06-09 18:32:02","JBRUSCH","2010-06-15 15:51:21","2021-04-19 01:00:06"
"52",1625858,141,"CA Los Angeles CBP","2009-07-02 00:00:00",10776,2103540,"APLCA091834874002",NA,"Airport","Aircraft","None","Routine","N",NA,"N","Armenia",11,"California",NA,NA,"Fruit","Consumption","Baggage","Virgin Atlantic Airlines, United Kingdom",NA,"VS 23",NA,NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Abiotic sp. *Non-Rep*",NA,NA,"Disease","N",NA,NA,NA,NA,NA,NA,"Abiotic",NA,NA,NA,NA,NA,"Musa A Abdelshife","2009-07-06 00:00:00",NA,NA,NA,"Y","Botany: Please ID disease spots on apricot fruit rind.",1617562,"ACORONEL","2009-07-02 22:59:49","MAABDELSHIFE","2009-07-07 10:48:10","2021-04-19 01:00:06"
"53",1735063,157,"FL Miami Air CBP","2009-12-31 00:00:00",10958,2281155,"APMFL093656854003","407402","Airport","Aircraft","None","Routine","N","eee","N","St. Lucia",183,NA,NA,NA,"Fruit","Consumption","Baggage","American Airlines, Ft Worth, USA",NA,"2298",NA,NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",35,"Each",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"N","No identifiable insecta found *Non-Rep*",NA,NA,"Insect","N",NA,NA,NA,NA,NA,NA,"No",NA,"identifiable insecta found",NA,NA,NA,"Ramón A. Dones","2010-01-08 00:00:00",NA,NA,NA,"Y","Homoptera.  Seizing Officer: Abdel Figueredo.
tissue damage",1725682,"FBHAMILTON","2009-12-31 20:09:56","WTANG","2010-01-13 09:46:13","2021-04-19 01:00:06"
"54",452293,118,"NY JFK PIS PPQ","1995-01-31 00:00:00",5510,NA,"JFKNY980997944070","7944070","Airport",NA,"None","Routine","N","JFK","N","Bangladesh",18,"New York",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"BG 009",NA,"N","In","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",30,"Each",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","30 fruits PINET *JFK131-JAN-953 *PINET 309* ",452293,"PIN309","1998-04-09 07:16:39","PESTID","2006-08-02 14:39:37","2021-04-19 01:00:06"
"55",1690927,108,"TX Houston Sea CBP","2009-10-12 00:00:00",10878,2336095,"APHTX092952700005","HOU-10-006","Maritime","Vessel","None","Routine","Y",NA,"N","Spain",200,NA,NA,NA,"Fruit","Non-Entry","Stores",NA,"MSC SWEDEN","924A",NA,NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",2,"Each",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","No pathogen found *Non-Rep*",NA,NA,"Disease","N",NA,NA,NA,NA,NA,NA,"No",NA,"pathogen found",NA,NA,NA,"Maria Perez","2010-03-02 00:00:00",NA,NA,NA,"Y",NA,1681820,"ABCOTTON","2009-10-22 13:47:27","MDPEREZ","2010-03-08 08:36:51","2021-04-19 01:00:06"
"56",507400,487,"NY Buffalo PPQ","1999-08-08 00:00:00",7160,NA,"BUFNY992310022350","0022350","Land Border",NA,"PPQ","Prompt","Y","BUF","N","Unknown",246,"Connecticut",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"AUTO",NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1,"Kilogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","1 KG 
UNKNOWN ORIGIN VIA CANADA
PROMPT: NORTH BORDER BLITZ MATERIAL DESTROYED",507400,"PIN309","1999-08-19 09:40:50","PIN309","2006-06-09 10:28:04","2021-04-19 01:00:06"
"57",575976,118,"NY JFK PIS PPQ","1999-01-31 00:00:00",6971,NA,"JFKNY002801387820","1387820","Airport",NA,"SEL","Routine","N","JFK","N","Bangladesh",18,"New Jersey",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"BG 009",NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",2,"Pound",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","2 LBS ",575976,"PIN309","2000-10-06 08:49:16","PIN309","2006-06-09 10:33:39","2021-04-19 01:00:06"
"58",1784806,157,"FL Miami Air CBP","2010-03-18 00:00:00",11035,2355491,"APMFL100776787001","423613","Airport",NA,"None","Routine","N","JJJ","N","Nicaragua",156,NA,NA,NA,NA,"Consumption","Baggage","TACA International Airlines, El Salvador",NA,"360",NA,NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Abiotic sp. *Non-Rep*",NA,NA,"Disease","N",NA,NA,NA,NA,NA,NA,"Abiotic",NA,NA,NA,NA,NA,"Hernan Ruiz","2010-03-24 00:00:00",NA,"No Action",NA,"Y","DISEASE
OFFICER SHU HUANG",1775049,"JMVITULLO","2010-03-18 19:13:43","HRUIZ","2010-03-24 07:18:12","2021-04-19 01:00:06"
"59",1565799,248,"PR San Juan Sea CBP","2009-03-15 00:00:00",10667,2015788,"APSPR090741167002","504876","Maritime","Vessel","None","Routine","Y",NA,"N","Brazil",30,NA,NA,NA,NA,"Non-Entry","Stores",NA,"M/V Seabourne",NA,NA,NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,NA,7,"Each",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Saprophyte sp. *Non-Rep*",NA,NA,"Disease","N",NA,NA,NA,NA,NA,NA,"Saprophyte",NA,NA,NA,NA,NA,"Wilfredo Garcia Diaz","2009-03-20 00:00:00","ALGA + SAPROPHYTE FUNGUS",NA,NA,"Y","Control # 562  ",1558071,"LRAMOS","2009-03-15 12:21:29","CAZALESKI","2009-04-15 08:13:29","2021-04-19 01:00:06"
"60",1790667,157,"FL Miami Air CBP","2010-03-28 00:00:00",11045,2362345,"APMFL100876862001","423705","Airport","Aircraft","PPQ","Routine","N","jjj","N","Nicaragua",156,NA,NA,NA,NA,"Consumption","Baggage","TACA International Airlines, El Salvador",NA,"360",NA,NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Abiotic sp. *Non-Rep*",NA,NA,"Disease","N",NA,NA,NA,NA,NA,NA,"Abiotic",NA,NA,NA,NA,NA,"Hernan Ruiz","2010-03-31 00:00:00",NA,"No Action",NA,"Y","MIA ""J"". Posible Pathogenic disease & scale. Seized by CBPAS Perez, W.",1780864,"KGLOPEZ","2010-03-28 16:03:31","HRUIZ","2010-03-31 07:01:51","2021-04-19 01:00:06"
"61",453057,118,"NY JFK PIS PPQ","1993-04-07 00:00:00",4846,NA,"JFKNY980997927210","7927210","Airport",NA,"None","Routine","N","JFK","N","Lebanon",120,"New York",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"DL 73",NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",5,"Pound",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","5 lbs. PINET *JFK107-APR-93404 *PINET 309* ",453057,"PIN309","1998-04-09 07:16:39","PESTID","2006-08-02 14:39:37","2021-04-19 01:00:06"
"62",1578093,102,"HI Honolulu CBP","2009-04-06 00:00:00",10689,NA,"APSHI090981636002","179871","Airport","Aircraft","None","Routine","N",NA,"N","Japan",109,NA,NA,NA,NA,"Propagation","Baggage","Japan Air Lines, Tokyo, Japan",NA,"jo-84",NA,NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","acari sp.",1570261,"DITSUJI","2009-04-08 13:37:07","TMWATANABE","2009-10-23 15:07:31","2021-04-19 01:00:06"
"63",1618226,241,"CA San Francisco CBP","2009-06-18 00:00:00",10762,2110068,"APSCA091706341003","013439","Airport","Aircraft","None","Routine","N",NA,"N","Armenia",11,"California","san ramon",NA,"Fruit","Consumption","Baggage","Air France, Paris, France",NA,"084",NA,NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",35,"Each","Vegetative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","No pathogen found *Non-Rep*",NA,NA,"Disease","N",NA,NA,NA,NA,NA,NA,"No",NA,"pathogen found",NA,NA,NA,"Fengru Zhang","2009-07-10 00:00:00",NA,NA,NA,"Y",NA,1610031,"JLNEELY","2009-06-19 17:29:44","FZHANG","2009-07-15 17:31:23","2021-04-19 01:00:06"
"64",449246,464,"MD Baltimore PPQ","1994-07-03 00:00:00",5298,NA,"BWIMD980997871470","7871470","Airport",NA,"None","Routine","Y","BWI","N","Italy",107,"Maryland",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"EXPRESS ONE",NA,"N","In","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1,"Pound",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y","1 lb PINET *BWI403-JUL-94401 *PINET 309* Pyralidae Phycitinae Det: D.Lamb",449246,"PIN309","1998-04-09 07:16:39","PESTID","2006-08-02 14:39:37","2021-04-19 01:00:06"
